State,StateName,Region,FIPS,ColonyCount,TotalProduction,YieldPerColony,PricePerLB,ProductionValue,Stocks,YearRecorded,Clothianidin,Imidacloprid,Thiamethoxam,Acetamiprid,Thiacloprid,CombinedNeonic,ColonyGrowth,GrowthOutcome
WY,Wyoming,West,56,38000.0,2394000.0,63,1.33,3184000.0,383000.0,2002,0.0,45.4,22.0,0.0,0.0,67.4,0.0,0
WY,Wyoming,West,56,39000.0,3159000.0,81,1.41,4454000.0,474000.0,2003,0.0,19.0,35.1,0.0,0.0,54.1,2.631578947,1
WY,Wyoming,West,56,39000.0,2925000.0,75,1.1,3218000.0,380000.0,2004,217.8,132.1,75.2,0.0,0.0,425.1,0.0,0
WY,Wyoming,West,56,40000.0,2240000.0,56,0.89,1994000.0,291000.0,2005,182.7,98.5,105.7,0.0,0.0,386.9,2.564102564,1
WY,Wyoming,West,56,39000.0,3315000.0,85,0.98,3249000.0,497000.0,2006,218.1,31.9,83.7,0.0,0.0,333.7,-2.5,0
WY,Wyoming,West,56,43000.0,3440000.0,80,1.0,3440000.0,894000.0,2007,122.2,198.3,76.3,0.0,0.0,396.8,10.25641026,1
WY,Wyoming,West,56,39000.0,2379000.0,61,1.37,3259000.0,381000.0,2008,391.7,43.1,859.2,0.0,0.0,1294.0,-9.302325581,0
WY,Wyoming,West,56,37000.0,1776000.0,48,1.43,2540000.0,391000.0,2009,901.3,137.1,469.7,0.0,0.0,1508.1,-5.128205128,0
WY,Wyoming,West,56,34000.0,1224000.0,36,1.59,1946000.0,282000.0,2010,756.3,128.1,663.7,0.0,0.0,1548.1,-8.108108108,0
WY,Wyoming,West,56,35000.0,1890000.0,54,1.72,3251000.0,265000.0,2011,802.7,118.2,271.6,0.0,0.0,1192.5,2.9411764710000003,1
WY,Wyoming,West,56,50000.0,2550000.0,51,1.87,4769000.0,459000.0,2012,1174.9,277.0,423.3,0.0,0.0,1875.2,42.85714286,1
WY,Wyoming,West,56,47000.0,3102000.0,66,2.11,6545000.0,558000.0,2013,840.9,155.9,526.2,0.0,0.0,1523.0,-6.0,0
WY,Wyoming,West,56,38000.0,2318000.0,61,2.08,4821000.0,255000.0,2014,1262.0,258.2,566.1,0.0,0.0,2086.3,-19.14893617,0
WY,Wyoming,West,56,38000.0,2926000.0,77,1.9,5559000.0,146000.0,2015,0.0,114.4,19.0,0.0,0.0,133.4,0.0,0
WY,Wyoming,West,56,40000.0,2720000.0,68,1.78,4842000.0,190000.0,2016,0.0,27.5,9.4,0.0,0.0,36.9,5.263157895,1
